mass_A
t	x	y
4.804488889E0	7.041619503E-1	-4.111315121E-1
4.808800000E0	7.009311437E-1	-4.103632478E-1
4.813111111E0	6.966901385E-1	-4.098309852E-1
4.817422222E0	6.923628128E-1	-4.086129473E-1
4.821733333E0	6.943392765E-1	-4.079335794E-1
4.826044444E0	6.949084209E-1	-4.067517588E-1
4.830355556E0	6.937633968E-1	-4.061271118E-1
4.834666667E0	6.919316432E-1	-4.065392746E-1
4.838977778E0	6.943158147E-1	-4.062030199E-1
4.843288889E0	6.933443058E-1	-4.053268977E-1
4.847600000E0	6.929770131E-1	-4.050960250E-1
4.851911111E0	6.955672097E-1	-4.034213099E-1
4.856333333E0	6.930108329E-1	-4.025286698E-1
4.860644444E0	6.858168758E-1	-4.019677827E-1
4.864955556E0	6.920089404E-1	-4.003881013E-1
4.869266667E0	6.913764799E-1	-3.986219582E-1
4.873577778E0	6.884974388E-1	-3.952740693E-1
4.877888889E0	6.904462059E-1	-3.911462781E-1
4.882200000E0	6.887971563E-1	-3.900269318E-1
4.886511111E0	6.870767345E-1	-3.869581144E-1
4.890822222E0	6.925869612E-1	-3.827786790E-1
4.895133333E0	6.978829639E-1	-3.715102372E-1
4.899444444E0	6.942044776E-1	-3.645178777E-1
4.903755556E0	7.014055246E-1	-3.613534374E-1
4.908066667E0	7.083775995E-1	-3.561693501E-1
4.912377778E0	7.028703277E-1	-3.530923149E-1
4.916688889E0	7.079722233E-1	-3.498424110E-1
4.921000000E0	6.916248522E-1	-3.377921628E-1
4.925311111E0	6.930171076E-1	-3.295276501E-1
4.929622222E0	6.973838657E-1	-3.242751696E-1
4.933933333E0	7.047580502E-1	-3.206373075E-1
4.938244444E0	7.002205618E-1	-3.173557413E-1
4.942666667E0	7.048961089E-1	-3.166131232E-1
4.946977778E0	7.030089424E-1	-3.152905368E-1
4.951288889E0	7.064033783E-1	-3.114207980E-1
4.955600000E0	7.023758291E-1	-3.108661286E-1
4.959911111E0	7.019180590E-1	-3.100372095E-1
4.964222222E0	7.020559125E-1	-3.075036684E-1
4.968533333E0	7.149821662E-1	-3.096535021E-1
4.972844444E0	7.059193923E-1	-3.090785501E-1
4.977155556E0	7.100984281E-1	-3.062698452E-1
4.981466667E0	7.053751153E-1	-3.066418043E-1
4.985777778E0	7.027758019E-1	-3.084107871E-1
4.990088889E0	6.976482323E-1	-3.070541259E-1
4.994400000E0	7.091884607E-1	-3.067052003E-1
4.998711111E0	6.992983717E-1	-3.070441875E-1
5.003022222E0	6.988821087E-1	-3.052329613E-1
5.007333333E0	6.973828643E-1	-3.050041687E-1
5.011644444E0	6.953347269E-1	-3.056461758E-1
5.015955556E0	6.970525828E-1	-3.055094606E-1
5.020266667E0	6.946482602E-1	-3.044633308E-1
5.024577778E0	6.896411506E-1	-3.048450761E-1
5.029000000E0	6.866026468E-1	-3.043907406E-1
5.033311111E0	6.882220628E-1	-3.049527158E-1
5.037622222E0	6.839003405E-1	-3.062563814E-1
5.041933333E0	6.835952282E-1	-3.044791314E-1
5.046244444E0	6.852375168E-1	-3.021466776E-1
5.050555556E0	6.839760567E-1	-3.034044795E-1
5.054866667E0	6.763080714E-1	-3.045032253E-1
5.059177778E0	6.760399277E-1	-3.044648258E-1
5.063488889E0	6.797924212E-1	-3.056338336E-1
5.067800000E0	6.767897391E-1	-3.047790158E-1
5.072111111E0	6.742429434E-1	-3.056780139E-1
5.076422222E0	6.793763381E-1	-3.060293771E-1
5.080733333E0	6.849741109E-1	-3.056250523E-1
5.085044444E0	6.765023505E-1	-3.035010412E-1
5.089355556E0	6.796459152E-1	-3.049061499E-1
5.093666667E0	6.829071970E-1	-3.066353768E-1
5.097977778E0	6.793956678E-1	-3.066868316E-1
5.102288889E0	6.784039949E-1	-3.055180254E-1
5.106600000E0	6.816351714E-1	-3.064825260E-1
5.110911111E0	6.829024083E-1	-3.074704256E-1
5.115222222E0	6.826609374E-1	-3.067504422E-1
5.119533333E0	6.827142553E-1	-3.084298899E-1
5.123955556E0	6.725322518E-1	-3.096702530E-1
5.128266667E0	6.749476601E-1	-3.083812440E-1
5.132577778E0	6.765045921E-1	-3.089500046E-1
5.136888889E0	6.798978966E-1	-3.100579172E-1
5.141200000E0	6.819380757E-1	-3.104290898E-1
5.145511111E0	6.832826654E-1	-3.115080160E-1
5.149822222E0	6.775863038E-1	-3.113411918E-1
5.154133333E0	6.789599567E-1	-3.122166009E-1
